order_requests,nb_requete,hotel_id,price,stock,city,date,language,mobile,avatar_id,group,brand,parking,pool,children_policy,target
4294,1,630,140.0,60,amsterdam,29,hungarian,0,266342,Boss Western,J.Halliday Inn,0,0,0,1
4294,1,317,163.0,70,amsterdam,29,hungarian,0,266342,Accar Hotels,Marcure,0,0,0,1
4294,1,674,117.0,43,amsterdam,29,hungarian,0,266342,Accar Hotels,Navatel,0,0,0,1
4294,1,679,147.0,48,amsterdam,29,hungarian,0,266342,Chillton Worldwide,Tripletree,1,0,0,1
4294,1,271,79.0,19,amsterdam,29,hungarian,0,266342,Independant,Independant,1,0,0,1
4294,1,9,82.0,50,amsterdam,29,hungarian,0,266342,Independant,Independant,0,0,0,1
4294,1,505,99.0,41,amsterdam,29,hungarian,0,266342,Independant,Independant,0,0,1,1
4294,1,12,74.0,19,amsterdam,29,hungarian,0,266342,Independant,Independant,0,0,0,1
4294,1,493,147.0,50,amsterdam,29,hungarian,0,266342,Chillton Worldwide,Tripletree,0,0,0,1
4294,1,760,158.0,73,amsterdam,29,hungarian,0,266342,Yin Yang,Royal Lotus,0,0,0,1
4294,1,603,239.0,85,amsterdam,29,hungarian,0,266342,Morriott International,Corlton,0,1,0,1
4294,1,269,145.0,56,amsterdam,29,hungarian,0,266342,Yin Yang,Ardisson,0,1,0,1
4294,1,166,102.0,52,amsterdam,29,hungarian,0,266342,Boss Western,Boss Western,0,0,0,1
4294,1,234,145.0,49,amsterdam,29,hungarian,0,266342,Boss Western,J.Halliday Inn,0,0,0,1
4293,1,806,244.0,140,amsterdam,34,romanian,1,266341,Chillton Worldwide,Chill Garden Inn,0,0,1,1
4294,1,283,94.0,42,amsterdam,29,hungarian,0,266342,Independant,Independant,1,0,0,1
4294,1,762,152.0,46,amsterdam,29,hungarian,0,266342,Yin Yang,Ardisson,1,1,0,1
4294,1,16,161.0,44,amsterdam,29,hungarian,0,266342,Chillton Worldwide,Tripletree,1,0,0,1
4294,1,375,101.0,39,amsterdam,29,hungarian,0,266342,Independant,Independant,1,0,0,1
4294,1,809,238.0,100,amsterdam,29,hungarian,0,266342,Chillton Worldwide,Chill Garden Inn,0,1,0,1
4294,1,482,78.0,19,amsterdam,29,hungarian,0,266342,Accar Hotels,Ibas,1,0,0,1
4294,1,806,251.0,94,amsterdam,29,hungarian,0,266342,Chillton Worldwide,Chill Garden Inn,0,0,1,1
4294,1,85,96.0,38,amsterdam,29,hungarian,0,266342,Boss Western,Boss Western,1,0,0,1
4294,1,945,137.0,68,amsterdam,29,hungarian,0,266342,Chillton Worldwide,Tripletree,0,0,0,1
4294,1,326,239.0,101,amsterdam,29,hungarian,0,266342,Chillton Worldwide,Chill Garden Inn,0,1,0,1
4294,1,83,153.0,44,amsterdam,29,hungarian,0,266342,Yin Yang,Ardisson,0,0,0,1
4294,1,196,107.0,17,amsterdam,29,hungarian,0,266342,Independant,Independant,1,0,0,1
4294,1,510,251.0,113,amsterdam,29,hungarian,0,266342,Morriott International,Corlton,0,0,0,1
4294,1,594,226.0,145,amsterdam,29,hungarian,0,266342,Chillton Worldwide,Chill Garden Inn,0,1,0,1
4294,1,745,101.0,27,amsterdam,29,hungarian,0,266342,Independant,Independant,0,0,0,1
4294,1,224,139.0,55,amsterdam,29,hungarian,0,266342,Yin Yang,Ardisson,1,0,0,1
4294,1,902,161.0,88,amsterdam,29,hungarian,0,266342,Yin Yang,Royal Lotus,1,1,0,1
4294,1,430,154.0,97,amsterdam,29,hungarian,0,266342,Yin Yang,Royal Lotus,0,0,0,1
4294,1,158,136.0,58,amsterdam,29,hungarian,0,266342,Yin Yang,Ardisson,0,0,0,1
4294,1,557,109.0,28,amsterdam,29,hungarian,0,266342,Accar Hotels,Navatel,0,0,0,1
4293,1,253,243.0,137,amsterdam,34,romanian,1,266341,Accar Hotels,Safitel,0,1,2,1
4294,1,752,237.0,98,amsterdam,29,hungarian,0,266342,Accar Hotels,Safitel,0,0,0,1
4303,1,253,328.0,13,amsterdam,8,maltese,1,266351,Accar Hotels,Safitel,0,1,2,1
4294,1,917,249.0,110,amsterdam,29,hungarian,0,266342,Morriott International,Corlton,1,1,0,1
4304,1,253,321.0,25,amsterdam,14,slovene,0,266355,Accar Hotels,Safitel,0,1,2,1
4294,1,891,101.0,20,amsterdam,29,hungarian,0,266342,Independant,Independant,1,0,0,1
4294,1,86,107.0,71,amsterdam,29,hungarian,0,266342,Independant,Independant,1,0,0,1
4294,1,517,108.0,49,amsterdam,29,hungarian,0,266342,Boss Western,Boss Western,1,0,0,1
4307,1,779,197.0,17,amsterdam,13,austrian,0,266358,Morriott International,Morriot,1,0,2,1
4307,1,685,345.0,15,amsterdam,13,austrian,0,266358,Morriott International,Corlton,0,0,1,1
4294,1,779,174.0,75,amsterdam,29,hungarian,0,266342,Morriott International,Morriot,1,0,2,1
4294,1,835,100.0,59,amsterdam,29,hungarian,0,266342,Independant,Independant,0,0,0,1
4294,1,676,70.0,19,amsterdam,29,hungarian,0,266342,Independant,Independant,0,0,0,1
4294,1,969,74.0,29,amsterdam,29,hungarian,0,266342,Accar Hotels,Ibas,1,0,0,1
4294,1,916,105.0,41,amsterdam,29,hungarian,0,266342,Boss Western,Boss Western,1,0,0,1
4294,1,783,90.0,18,amsterdam,29,hungarian,0,266342,Yin Yang,8 Premium,1,0,0,1
4294,1,218,178.0,68,amsterdam,29,hungarian,0,266342,Yin Yang,Royal Lotus,0,0,1,1
4294,1,921,76.0,44,amsterdam,29,hungarian,0,266342,Independant,Independant,0,0,0,1
4294,1,77,238.0,108,amsterdam,29,hungarian,0,266342,Accar Hotels,Safitel,0,1,0,1
4294,1,387,233.0,97,amsterdam,29,hungarian,0,266342,Accar Hotels,Safitel,1,0,0,1
4294,1,346,168.0,71,amsterdam,29,hungarian,0,266342,Chillton Worldwide,Quadrupletree,1,0,0,1
4294,1,460,81.0,20,amsterdam,29,hungarian,0,266342,Accar Hotels,Ibas,0,0,0,1
4294,1,212,187.0,62,amsterdam,29,hungarian,0,266342,Yin Yang,Royal Lotus,0,1,0,1
4294,1,591,228.0,106,amsterdam,29,hungarian,0,266342,Accar Hotels,Safitel,0,0,0,1
4294,1,777,137.0,54,amsterdam,29,hungarian,0,266342,Yin Yang,Ardisson,0,0,0,1
4294,1,918,249.0,102,amsterdam,29,hungarian,0,266342,Morriott International,Corlton,1,1,0,1
4304,1,806,272.0,32,amsterdam,14,slovene,0,266355,Chillton Worldwide,Chill Garden Inn,0,0,1,1
4294,1,52,145.0,48,amsterdam,29,hungarian,0,266342,Chillton Worldwide,Tripletree,0,0,0,1
4294,1,103,176.0,76,amsterdam,29,hungarian,0,266342,Yin Yang,Royal Lotus,1,1,0,1
4294,1,585,73.0,28,amsterdam,29,hungarian,0,266342,Yin Yang,8 Premium,0,0,0,1
4294,1,88,119.0,35,amsterdam,29,hungarian,0,266342,Boss Western,Boss Western,0,0,0,1
4294,1,743,156.0,42,amsterdam,29,hungarian,0,266342,Morriott International,CourtYord,1,1,0,1
4294,1,867,135.0,45,amsterdam,29,hungarian,0,266342,Independant,Independant,1,0,0,1
4294,1,311,100.0,32,amsterdam,29,hungarian,0,266342,Independant,Independant,1,0,0,1
4293,1,218,181.0,97,amsterdam,34,romanian,1,266341,Yin Yang,Royal Lotus,0,0,1,1
4294,1,706,110.0,35,amsterdam,29,hungarian,0,266342,Boss Western,Boss Western,0,0,1,1
4294,1,366,74.0,40,amsterdam,29,hungarian,0,266342,Independant,Independant,1,0,0,1
4307,1,253,334.0,23,amsterdam,13,austrian,0,266358,Accar Hotels,Safitel,0,1,2,1
4294,1,117,73.0,22,amsterdam,29,hungarian,0,266342,Yin Yang,8 Premium,1,0,0,1
4304,1,505,110.0,10,amsterdam,14,slovene,0,266355,Independant,Independant,0,0,1,1
4304,1,218,237.0,12,amsterdam,14,slovene,0,266355,Yin Yang,Royal Lotus,0,0,1,1
4294,1,82,106.0,42,amsterdam,29,hungarian,0,266342,Independant,Independant,0,0,0,1
4304,1,529,242.0,20,amsterdam,14,slovene,0,266355,Morriott International,Corlton,1,0,1,1
4294,1,971,142.0,48,amsterdam,29,hungarian,0,266342,Chillton Worldwide,Tripletree,1,0,0,1
4294,1,750,106.0,18,amsterdam,29,hungarian,0,266342,Independant,Independant,1,1,0,1
4234,1,798,365.0,2,madrid,3,greek,0,266221,Accar Hotels,Safitel,0,0,1,1
4294,1,821,101.0,41,amsterdam,29,hungarian,0,266342,Independant,Independant,0,0,0,1
4294,1,303,162.0,78,amsterdam,29,hungarian,0,266342,Yin Yang,Royal Lotus,1,1,0,1
4294,1,441,177.0,64,amsterdam,29,hungarian,0,266342,Yin Yang,Royal Lotus,0,0,0,1
4294,1,933,147.0,54,amsterdam,29,hungarian,0,266342,Boss Western,J.Halliday Inn,1,0,0,1
4294,1,660,150.0,44,amsterdam,29,hungarian,0,266342,Chillton Worldwide,Tripletree,0,0,0,1
4295,1,253,269.0,55,amsterdam,21,swedish,1,266343,Accar Hotels,Safitel,0,1,2,1
4294,1,140,104.0,40,amsterdam,29,hungarian,0,266342,Boss Western,Boss Western,0,0,0,1
4294,1,967,71.0,55,amsterdam,29,hungarian,0,266342,Independant,Independant,1,0,0,1
4294,1,680,141.0,23,amsterdam,29,hungarian,0,266342,Independant,Independant,1,0,0,1
4294,1,658,154.0,53,amsterdam,29,hungarian,0,266342,Morriott International,CourtYord,1,0,0,1
4294,1,10,148.0,47,amsterdam,29,hungarian,0,266342,Chillton Worldwide,Tripletree,0,0,0,1
4294,1,101,255.0,94,amsterdam,29,hungarian,0,266342,Accar Hotels,Safitel,1,0,0,1
4294,1,230,102.0,38,amsterdam,29,hungarian,0,266342,Boss Western,Boss Western,1,0,0,1
4298,1,253,254.0,83,amsterdam,27,estonian,1,266345,Accar Hotels,Safitel,0,1,2,1
4294,1,214,173.0,67,amsterdam,29,hungarian,0,266342,Chillton Worldwide,Quadrupletree,0,1,0,1
4299,1,253,254.0,40,amsterdam,18,estonian,1,266346,Accar Hotels,Safitel,0,1,2,1
4294,1,307,101.0,40,amsterdam,29,hungarian,0,266342,Accar Hotels,Navatel,1,0,0,1
4294,1,223,147.0,46,amsterdam,29,hungarian,0,266342,Boss Western,J.Halliday Inn,0,0,0,1
4294,1,369,73.0,19,amsterdam,29,hungarian,0,266342,Independant,Independant,1,0,0,1
4293,1,505,101.0,61,amsterdam,34,romanian,1,266341,Independant,Independant,0,0,1,1
4181,1,798,219.0,48,madrid,23,estonian,0,266155,Accar Hotels,Safitel,0,0,1,1
4133,1,944,230.0,129,rome,33,hungarian,1,256613,Accar Hotels,Safitel,1,1,0,1
4133,1,399,154.0,91,rome,33,hungarian,1,256613,Chillton Worldwide,Quadrupletree,1,1,0,1
4133,1,906,133.0,66,rome,33,hungarian,1,256613,Boss Western,J.Halliday Inn,1,0,0,1
4133,1,156,62.0,28,rome,33,hungarian,1,256613,Independant,Independant,0,0,1,1
4133,1,260,95.0,70,rome,33,hungarian,1,256613,Independant,Independant,0,1,0,1
4133,1,471,149.0,96,rome,33,hungarian,1,256613,Yin Yang,Royal Lotus,1,0,0,1
4133,1,769,75.0,28,rome,33,hungarian,1,256613,Accar Hotels,Ibas,1,0,0,1
4133,1,929,226.0,133,rome,33,hungarian,1,256613,Accar Hotels,Safitel,1,0,0,1
4133,1,725,146.0,88,rome,33,hungarian,1,256613,Morriott International,Morriot,1,0,0,1
4133,1,46,223.0,127,rome,33,hungarian,1,256613,Morriott International,Corlton,0,0,0,1
4133,1,659,151.0,102,rome,33,hungarian,1,256613,Yin Yang,Royal Lotus,1,0,0,1
4133,1,381,119.0,54,rome,33,hungarian,1,256613,Independant,Independant,0,0,0,1
4133,1,298,126.0,69,rome,33,hungarian,1,256613,Boss Western,J.Halliday Inn,0,0,0,1
4133,1,347,73.0,29,rome,33,hungarian,1,256613,Accar Hotels,Ibas,1,0,0,1
4133,1,296,61.0,32,rome,33,hungarian,1,256613,Independant,Independant,1,0,0,1
4133,1,932,123.0,57,rome,33,hungarian,1,256613,Independant,Independant,0,0,0,1
4133,1,874,149.0,97,rome,33,hungarian,1,256613,Chillton Worldwide,Quadrupletree,1,0,0,1
4133,1,696,88.0,55,rome,33,hungarian,1,256613,Independant,Independant,0,0,0,1
4133,1,947,127.0,66,rome,33,hungarian,1,256613,Morriott International,CourtYord,0,0,0,1
4133,1,48,61.0,71,rome,33,hungarian,1,256613,Independant,Independant,0,0,0,1
4133,1,114,124.0,66,rome,33,hungarian,1,256613,Boss Western,J.Halliday Inn,1,0,0,1
4133,1,469,60.0,61,rome,33,hungarian,1,256613,Independant,Independant,0,0,0,1
4133,1,583,69.0,26,rome,33,hungarian,1,256613,Accar Hotels,Ibas,0,0,0,1
4133,1,191,119.0,65,rome,33,hungarian,1,256613,Yin Yang,Ardisson,1,0,0,1
4133,1,51,125.0,66,rome,33,hungarian,1,256613,Boss Western,J.Halliday Inn,1,0,0,1
4133,1,555,126.0,68,rome,33,hungarian,1,256613,Yin Yang,Ardisson,0,0,0,1
4133,1,796,122.0,70,rome,33,hungarian,1,256613,Boss Western,J.Halliday Inn,1,0,0,1
4133,1,786,206.0,129,rome,33,hungarian,1,256613,Morriott International,Corlton,1,0,0,1
4133,1,144,71.0,33,rome,33,hungarian,1,256613,Yin Yang,8 Premium,0,0,0,1
4133,1,139,72.0,28,rome,33,hungarian,1,256613,Yin Yang,8 Premium,1,0,1,1
4133,1,286,101.0,50,rome,33,hungarian,1,256613,Accar Hotels,Navatel,0,0,0,1
4133,1,644,66.0,55,rome,33,hungarian,1,256613,Independant,Independant,1,0,0,1
4133,1,473,215.0,128,rome,33,hungarian,1,256613,Chillton Worldwide,Chill Garden Inn,0,0,0,1
4133,1,681,129.0,65,rome,33,hungarian,1,256613,Boss Western,J.Halliday Inn,1,0,0,1
4147,1,258,169.0,45,madrid,25,swedish,1,266100,Morriott International,Morriot,0,0,1,1
4133,1,440,97.0,54,rome,33,hungarian,1,256613,Boss Western,Boss Western,1,0,0,1
4181,1,258,156.0,39,madrid,23,estonian,0,266155,Morriott International,Morriot,0,0,1,1
4179,1,798,205.0,181,madrid,37,austrian,1,266153,Accar Hotels,Safitel,0,0,1,1
4200,1,258,137.0,178,madrid,42,bulgarian,1,266185,Morriott International,Morriot,0,0,1,1
4200,1,798,193.0,252,madrid,42,bulgarian,1,266185,Accar Hotels,Safitel,0,0,1,1
4133,1,854,214.0,133,rome,33,hungarian,1,256613,Accar Hotels,Safitel,0,1,0,1
4133,1,641,92.0,54,rome,33,hungarian,1,256613,Boss Western,Boss Western,1,0,0,1
4133,1,281,92.0,49,rome,33,hungarian,1,256613,Boss Western,Boss Western,1,0,0,1
4133,1,714,70.0,28,rome,33,hungarian,1,256613,Accar Hotels,Ibas,0,0,0,1
4133,1,374,92.0,60,rome,33,hungarian,1,256613,Independant,Independant,1,0,0,1
4133,1,513,71.0,29,rome,33,hungarian,1,256613,Yin Yang,8 Premium,0,0,0,1
4133,1,552,89.0,59,rome,33,hungarian,1,256613,Independant,Independant,0,0,0,1
4133,1,496,60.0,93,rome,33,hungarian,1,256613,Independant,Independant,0,0,0,1
4133,1,206,145.0,99,rome,33,hungarian,1,256613,Yin Yang,Royal Lotus,0,0,0,1
4133,1,686,81.0,31,rome,33,hungarian,1,256613,Independant,Independant,0,0,0,1
4022,1,573,337.0,8,paris,5,hungarian,0,254331,Chillton Worldwide,Chill Garden Inn,1,1,1,1
5242,2,573,337.0,8,paris,5,hungarian,0,293679,Chillton Worldwide,Chill Garden Inn,1,1,1,1
3992,1,577,184.0,22,paris,22,hungarian,0,254293,Yin Yang,Ardisson,1,1,1,1
3993,2,573,292.0,31,paris,14,hungarian,0,254293,Chillton Worldwide,Chill Garden Inn,1,1,1,1
3936,1,762,170.0,17,amsterdam,17,hungarian,0,254218,Yin Yang,Ardisson,1,1,0,1
3932,1,447,114.0,28,paris,25,hungarian,0,254214,Accar Hotels,Navatel,1,0,1,1
3934,2,4,42.0,4,sofia,21,hungarian,1,254215,Independant,Independant,1,0,0,1
3932,1,785,198.0,38,paris,25,hungarian,0,254214,Morriott International,Morriot,1,1,0,1
3934,2,304,86.0,52,sofia,21,hungarian,1,254215,Accar Hotels,Marcure,1,0,0,1
3932,1,540,291.0,66,paris,25,hungarian,0,254214,Morriott International,Corlton,1,1,0,1
3932,1,577,171.0,31,paris,25,hungarian,0,254214,Yin Yang,Ardisson,1,1,1,1
3936,1,163,170.0,33,amsterdam,17,hungarian,0,254218,Yin Yang,Royal Lotus,0,1,0,1
3936,1,902,190.0,25,amsterdam,17,hungarian,0,254218,Yin Yang,Royal Lotus,1,1,0,1
3936,1,269,148.0,5,amsterdam,17,hungarian,0,254218,Yin Yang,Ardisson,0,1,0,1
3936,1,303,207.0,21,amsterdam,17,hungarian,0,254218,Yin Yang,Royal Lotus,1,1,0,1
3934,2,553,96.0,15,sofia,21,hungarian,1,254215,Independant,Independant,1,0,0,1
3860,1,577,203.0,0,paris,6,finnish,1,240788,Yin Yang,Ardisson,1,1,1,1
4858,2,577,203.0,0,paris,6,finnish,1,293487,Yin Yang,Ardisson,1,1,1,1
3940,1,253,249.0,30,amsterdam,16,hungarian,1,254221,Accar Hotels,Safitel,0,1,2,1
3932,1,868,175.0,57,paris,25,hungarian,0,254214,Yin Yang,Royal Lotus,0,1,1,1
3934,2,416,92.0,28,sofia,21,hungarian,1,254215,Boss Western,J.Halliday Inn,1,0,0,1
3936,1,103,176.0,42,amsterdam,17,hungarian,0,254218,Yin Yang,Royal Lotus,1,1,0,1
3932,1,392,159.0,42,paris,25,hungarian,0,254214,Chillton Worldwide,Tripletree,0,1,1,1
3940,1,706,123.0,6,amsterdam,16,hungarian,1,254221,Boss Western,Boss Western,0,0,1,1
3934,2,597,149.0,43,sofia,21,hungarian,1,254215,Accar Hotels,Safitel,1,0,0,1
3932,1,274,167.0,34,paris,25,hungarian,0,254214,Morriott International,CourtYord,1,0,0,1
3932,1,882,193.0,45,paris,25,hungarian,0,254214,Accar Hotels,Marcure,1,1,0,1
3932,1,631,81.0,5,paris,25,hungarian,0,254214,Yin Yang,8 Premium,1,0,0,1
3932,1,477,82.0,41,paris,25,hungarian,0,254214,Independant,Independant,1,0,0,1
3936,1,779,182.0,29,amsterdam,17,hungarian,0,254218,Morriott International,Morriot,1,0,2,1
3932,1,972,84.0,12,paris,25,hungarian,0,254214,Independant,Independant,1,0,0,1
3949,1,139,72.0,26,rome,32,hungarian,1,254230,Yin Yang,8 Premium,1,0,1,1
3937,1,712,158.0,20,rome,15,hungarian,0,254219,Yin Yang,Royal Lotus,1,1,1,1
3932,1,165,158.0,43,paris,25,hungarian,0,254214,Independant,Independant,1,0,0,1
3932,1,192,117.0,14,paris,25,hungarian,0,254214,Independant,Independant,1,0,0,1
3932,1,323,264.0,82,paris,25,hungarian,0,254214,Chillton Worldwide,Chill Garden Inn,1,1,0,1
3936,1,505,106.0,13,amsterdam,17,hungarian,0,254218,Independant,Independant,0,0,1,1
3932,1,756,195.0,52,paris,25,hungarian,0,254214,Yin Yang,Royal Lotus,1,1,0,1
3932,1,903,87.0,30,paris,25,hungarian,0,254214,Independant,Independant,1,0,0,1
3949,1,712,145.0,100,rome,32,hungarian,1,254230,Yin Yang,Royal Lotus,1,1,1,1
3932,1,56,195.0,52,paris,25,hungarian,0,254214,Yin Yang,Royal Lotus,1,1,0,1
3932,1,449,178.0,50,paris,25,hungarian,0,254214,Yin Yang,Royal Lotus,1,0,0,1
3932,1,238,156.0,33,paris,25,hungarian,0,254214,Boss Western,J.Halliday Inn,1,0,0,1
3932,1,162,264.0,85,paris,25,hungarian,0,254214,Morriott International,Corlton,1,1,0,1
3932,1,645,158.0,32,paris,25,hungarian,0,254214,Boss Western,J.Halliday Inn,1,0,1,1
3932,1,121,79.0,19,paris,25,hungarian,0,254214,Independant,Independant,1,0,0,1
3860,1,573,372.0,10,paris,6,finnish,1,240788,Chillton Worldwide,Chill Garden Inn,1,1,1,1
4858,2,573,372.0,10,paris,6,finnish,1,293487,Chillton Worldwide,Chill Garden Inn,1,1,1,1
3949,1,156,62.0,26,rome,32,hungarian,1,254230,Independant,Independant,0,0,1,1
3949,1,73,153.0,84,rome,32,hungarian,1,254230,Yin Yang,Royal Lotus,0,0,1,1
3934,2,601,63.0,18,sofia,21,hungarian,1,254215,Boss Western,Boss Western,1,0,0,1
3866,1,529,235.0,281,amsterdam,44,finnish,1,240796,Morriott International,Corlton,1,0,1,1
3934,2,353,42.0,20,sofia,21,hungarian,1,254215,Yin Yang,8 Premium,1,0,0,1
3936,1,218,200.0,18,amsterdam,17,hungarian,0,254218,Yin Yang,Royal Lotus,0,0,1,1
3932,1,823,184.0,50,paris,25,hungarian,0,254214,Accar Hotels,Marcure,1,1,0,1
3932,1,948,181.0,55,paris,25,hungarian,0,254214,Accar Hotels,Marcure,1,1,0,1
3940,1,917,270.0,27,amsterdam,16,hungarian,1,254221,Morriott International,Corlton,1,1,0,1
3937,1,139,72.0,0,rome,15,hungarian,0,254219,Yin Yang,8 Premium,1,0,1,1
3934,2,852,46.0,13,sofia,21,hungarian,1,254215,Yin Yang,8 Premium,1,0,0,1
3940,1,505,106.0,12,amsterdam,16,hungarian,1,254221,Independant,Independant,0,0,1,1
3936,1,917,270.0,31,amsterdam,17,hungarian,0,254218,Morriott International,Corlton,1,1,0,1
3940,1,103,176.0,40,amsterdam,16,hungarian,1,254221,Yin Yang,Royal Lotus,1,1,0,1
3940,1,902,190.0,23,amsterdam,16,hungarian,1,254221,Yin Yang,Royal Lotus,1,1,0,1
3934,2,653,97.0,35,sofia,21,hungarian,1,254215,Chillton Worldwide,Quadrupletree,1,0,0,1
3940,1,465,249.0,27,amsterdam,16,hungarian,1,254221,Morriott International,Corlton,1,1,0,1
3940,1,918,299.0,27,amsterdam,16,hungarian,1,254221,Morriott International,Corlton,1,1,0,1
3934,2,137,44.0,9,sofia,21,hungarian,1,254215,Yin Yang,8 Premium,1,0,0,1
3932,1,795,162.0,22,paris,25,hungarian,0,254214,Boss Western,J.Halliday Inn,1,0,0,1
3932,1,159,193.0,46,paris,25,hungarian,0,254214,Chillton Worldwide,Quadrupletree,1,0,0,1
3932,1,647,125.0,26,paris,25,hungarian,0,254214,Boss Western,Boss Western,1,0,0,1
3932,1,837,248.0,85,paris,25,hungarian,0,254214,Accar Hotels,Safitel,1,1,0,1
3932,1,573,292.0,82,paris,25,hungarian,0,254214,Chillton Worldwide,Chill Garden Inn,1,1,1,1
3932,1,614,86.0,12,paris,25,hungarian,0,254214,Accar Hotels,Ibas,1,0,0,1
3936,1,77,267.0,27,amsterdam,17,hungarian,0,254218,Accar Hotels,Safitel,0,1,0,1
3936,1,594,226.0,54,amsterdam,17,hungarian,0,254218,Chillton Worldwide,Chill Garden Inn,0,1,0,1
3868,1,888,232.0,76,madrid,26,finnish,0,240798,Morriott International,Corlton,1,0,1,1
3934,2,544,63.0,6,sofia,21,hungarian,1,254215,Independant,Independant,1,0,0,1
3938,2,712,184.0,17,rome,13,hungarian,0,254219,Yin Yang,Royal Lotus,1,1,1,1
3936,1,253,249.0,35,amsterdam,17,hungarian,0,254218,Accar Hotels,Safitel,0,1,2,1
3934,2,383,43.0,36,sofia,21,hungarian,1,254215,Independant,Independant,1,0,0,1
3868,1,575,95.0,50,madrid,26,finnish,0,240798,Independant,Independant,1,0,1,1
3934,2,13,55.0,14,sofia,21,hungarian,1,254215,Independant,Independant,1,0,0,1
3936,1,892,220.0,16,amsterdam,17,hungarian,0,254218,Chillton Worldwide,Quadrupletree,0,1,0,1
3863,1,122,288.0,206,copenhagen,38,finnish,0,240791,Accar Hotels,Safitel,0,1,1,1
3870,1,712,163.0,164,rome,41,finnish,1,240803,Yin Yang,Royal Lotus,1,1,1,1
3934,2,815,160.0,45,sofia,21,hungarian,1,254215,Morriott International,Corlton,1,0,0,1
3932,1,742,254.0,73,paris,25,hungarian,0,254214,Accar Hotels,Safitel,1,1,0,1
3945,1,888,185.0,204,madrid,39,hungarian,0,254227,Morriott International,Corlton,1,0,1,1
3934,2,25,137.0,43,sofia,21,hungarian,1,254215,Chillton Worldwide,Chill Garden Inn,1,0,0,1
3868,1,284,144.0,34,madrid,26,finnish,0,240798,Yin Yang,Ardisson,1,0,1,1
3946,2,888,186.0,190,madrid,38,hungarian,1,254227,Morriott International,Corlton,1,0,1,1
3936,1,685,279.0,25,amsterdam,17,hungarian,0,254218,Morriott International,Corlton,0,0,1,1
3932,1,790,278.0,71,paris,25,hungarian,0,254214,Accar Hotels,Safitel,1,1,0,1
3932,1,731,177.0,34,paris,25,hungarian,0,254214,Boss Western,J.Halliday Inn,1,0,0,1
3932,1,29,211.0,44,paris,25,hungarian,0,254214,Accar Hotels,Marcure,1,0,0,1
3932,1,808,270.0,67,paris,25,hungarian,0,254214,Accar Hotels,Safitel,1,0,0,1
3932,1,115,105.0,48,paris,25,hungarian,0,254214,Independant,Independant,1,0,0,1
3932,1,216,189.0,56,paris,25,hungarian,0,254214,Morriott International,Morriot,1,0,0,1
3932,1,41,123.0,25,paris,25,hungarian,0,254214,Accar Hotels,Navatel,1,0,0,1
3940,1,779,182.0,27,amsterdam,16,hungarian,1,254221,Morriott International,Morriot,1,0,2,1
3859,1,529,246.0,99,amsterdam,28,finnish,0,240787,Morriott International,Corlton,1,0,1,1
3932,1,866,280.0,75,paris,25,hungarian,0,254214,Accar Hotels,Safitel,1,1,0,1
3941,1,122,303.0,42,copenhagen,18,hungarian,1,254225,Accar Hotels,Safitel,0,1,1,1
3932,1,0,176.0,66,paris,25,hungarian,0,254214,Yin Yang,Royal Lotus,1,0,1,1
3932,1,722,162.0,30,paris,25,hungarian,0,254214,Yin Yang,Ardisson,1,0,0,1
3932,1,817,200.0,47,paris,25,hungarian,0,254214,Chillton Worldwide,Quadrupletree,1,1,0,1
3946,2,284,119.0,92,madrid,38,hungarian,1,254227,Yin Yang,Ardisson,1,0,1,1
3932,1,222,256.0,78,paris,25,hungarian,0,254214,Morriott International,Corlton,1,0,0,1
3932,1,182,152.0,44,paris,25,hungarian,0,254214,Boss Western,J.Halliday Inn,1,0,0,1
3936,1,809,257.0,29,amsterdam,17,hungarian,0,254218,Chillton Worldwide,Chill Garden Inn,0,1,0,1
3936,1,752,258.0,29,amsterdam,17,hungarian,0,254218,Accar Hotels,Safitel,0,0,0,1
3936,1,750,110.0,10,amsterdam,17,hungarian,0,254218,Independant,Independant,1,1,0,1
3936,1,82,106.0,16,amsterdam,17,hungarian,0,254218,Independant,Independant,0,0,0,1
3936,1,105,170.0,16,amsterdam,17,hungarian,0,254218,Yin Yang,Ardisson,0,0,0,1
